PERSON,GENDER,AGE,MONTHS_AS_MEMBER,INCOME,FREQUENCY,RECENCY,SPEND
c12ae136c4ad4390b3cbc2afc2eee413,F,55,2,39000,3,15,3.573333333
916cba965ea448ad960951003103aff8,F,54,33,79000,7,20,23.00714286
fedb5f5377d04da98b101218c60b15bf,F,34,40,52000,17,29,4.194117647
004c5799adbf42868b9cff0396190900,M,54,29,99000,10,20,30.417
25e01569a79f4bf080b447a94cc92e31,M,63,10,32000,6,26,2.006666667
375b452ee0b64a4fbac92e61670f961d,F,74,21,67000,8,28,19.4225
5542548657844f19994f31c720c418e9,M,68,34,74000,9,26,23.68444444
4f74f4ade74b43bdb17c98a941c6b502,M,69,7,30000,13,27,11.00461538
95da17c7b7f04e3e997427fb451830eb,Unspecified,118,11,0,2,17,1.125
559943eeb754463e844624a47d469253,F,50,11,81000,2,10,20.64
70425153d8ec410d823ee209aa49700b,F,78,10,31000,9,28,8.122222222
8997d5d133d54e91b320923db642dc42,M,40,7,74000,11,27,4.541818182
4a340d20e0054ce38458860c6c5e5197,M,24,8,48000,3,11,2.67
e0b28061c5aa43b8a78b97e63485a736,M,54,18,89000,4,26,24.095
41f309195094400fa971fe39673b35c7,F,46,7,65000,5,25,24.5
5a90d3a4a21b4262b75ad9533bdf162b,F,71,28,108000,6,23,26.39833333
26451d397a1b44889c7adcc3a50268df,M,50,8,59000,8,21,2.7425
265189106dc54eb9863e31f174e66d64,F,48,9,32000,3,22,2.206666667
49c3b42ff4c84f589edafa6e7b6ce3d2,F,58,28,105000,5,23,23.21
c736395b0ae041eb8797f4abd11f6144,M,34,48,50000,11,29,4.301818182
5ce485cd9a894815aeee59210dd61b5c,M,50,43,55000,5,18,18.188
019cc78d8fed432ca6df71c132c72a99,M,27,1,39000,4,21,3.395
38feae8a6b564476977e348198ed57b5,M,41,15,63000,12,21,61.5625
30bed78a8a3e4a5ca596a84c0e7da8a1,F,62,10,73000,8,26,23.29625
cd15d81298054b478592e89a093bba18,Unspecified,118,35,0,6,16,3.771666667
770bcac8d5d343f28dcb598905b08a06,F,65,27,50000,6,15,15.80666667
d724ee8209cb45019d5ca5374d00eb80,F,89,11,104000,3,20,47.49
6b98cb99c8b848f09dc7dc717b1f82ed,F,78,12,110000,9,26,26.29222222
76172675d243465ab55abbfb2785092d,F,40,4,78000,0,0,0
3c4fd3642bbb47b285cec7816104649c,M,66,11,33000,4,21,2.5425
ac18d9e07ed24f9ebd269082390bedb5,M,29,3,73000,4,20,4.205
e58e45b6f6f14dde8b715aa26570dee3,M,53,16,51000,13,29,4.943846154
9295a791bb4949969b3e3f837c36a753,M,23,9,41000,5,18,2.63
50fba1b9344343fda7a24d9ff40a7dc5,M,71,21,38000,9,24,10.02444444
77b27d5f09db42cf9c844ab58d132e85,F,81,5,89000,6,27,17.99166667
ff39b67d25cf48dd8fae9c8766f5eeed,M,45,7,44000,3,12,3.87
2da84ad1e6894d9197b376a9dafed1db,Unspecified,118,22,0,8,28,3.29375
1e6f629ef9dd4ab685797348487832a8,F,52,1,78000,4,23,25.3575
5b10f651961b441d9bcce72e90056260,M,70,2,64000,7,25,14.32428571
0409252539634eca8a8d1b5407caa582,M,32,11,39000,3,15,32.06666667
3ab73b41e2ac4e67bb20be75543c1d78,M,66,31,40000,11,27,12.48181818
990080173c3f4871bb8634a9b50e118a,M,76,9,75000,2,14,16.71
8b5aaf543de840899da63544d596074d,F,52,10,47000,8,27,11.18875
baabcdb7520b401c89f2a26799a4e3fb,Unspecified,118,2,0,4,23,1.98
5bc9f27518b64163be2f236dcfcb9ce7,M,53,30,90000,5,17,30.134
8891ef7c303b464984be4829e525b394,M,78,9,70000,5,21,5.618
256febc6ae7440a1861d688f876d7830,Unspecified,118,21,0,13,30,2.107692308
463fead979df403484f2d357f3619aea,M,67,28,60000,8,21,6.56375
45d0952c88fe49b8aad291b21e086293,F,70,14,87000,4,15,24.4125
3a0e6a7edb4a49fe93136e9ed360b051,M,63,22,93000,7,14,23.26142857
5dc748040e5f4194aaba8465e14dbd99,M,69,37,55000,9,28,16.28222222
cd3b6b1a48874469ae08a59204f37488,M,40,10,65000,3,20,4.053333333
0b9248aa06a24ff991321150b8b56098,F,19,32,39000,9,29,13.10666667
f2acd6b2a94a48efbcd6437406eb67b9,F,50,11,90000,3,14,32.93333333
45581487709045ceb2ecdcc9aa0744fd,F,54,17,105000,6,17,32.20333333
827cab95d40d4336ab0d1cd38172d755,M,90,54,55000,11,24,4.013636364
ee916f63db3e4148a0e0cfbf7a42e795,Unspecified,118,2,0,0,0,0
623a7bc9b0964d0eb3a341bdc6d157e4,F,79,21,42000,11,29,12.02636364
32f515e5caa64ab2a32827c89cd94c54,Unspecified,118,8,0,3,12,2.916666667
062d468f10ff4489822fbdd647e57398,M,54,50,37000,13,23,4.503846154
d167940f7af04f4681daaa6d1bfd80a1,M,44,30,89000,5,19,162.244
9c10540f4b6842deb88e827d8d1260da,Unspecified,118,21,0,9,26,1.731111111
6fc37c7b127242d8a8c3d5e62c8c5872,M,62,22,86000,10,29,24.546
30b98e23337b4e98815b8a0e2472a9ff,F,59,29,37000,14,25,8.807857143
c34d166e5c634b3eb6fd40547d930c18,M,20,37,61000,10,22,22.183
b685bf9de0794b44ba299464a95aa679,Unspecified,118,61,0,6,29,2.441666667
7eda9728df624f09b3aec88e0aebcf6a,M,63,35,96000,7,26,25.55714286
16583c228fb94fb098951ad54997ac2c,M,63,11,97000,2,16,26.57
e3948b4335a54d09993e3219b445e922,F,71,2,31000,6,25,1.571666667
95e86569c15d455fa02041dd12f3d308,M,41,33,56000,6,26,11.91833333
9209b9540a0c4ae08cda81a6db0e4019,Unspecified,118,37,0,4,18,0.66
b5084bd5d94f492c873dededc5491648,M,19,9,31000,14,28,8.540714286
dfb467ce80d54545ae7ffc103b8fba35,M,54,14,56000,11,28,17.88
32042db985ad426a8e3c792b1585291a,F,51,9,51000,8,21,64.90625
18fc7f5237ff466ebfe2aeb5bfebf1b4,F,26,34,49000,14,28,16.17571429
b29a01cc9ffd4954aab1beb1008d840f,M,57,27,73000,10,25,18.724
360b8705b0564f2194a16ec4866b1164,Unspecified,118,33,0,4,11,2.6975
b08f1eafc66e44e6aa486d7d33351964,M,57,33,93000,6,13,21.605
acc03f9b3c444433997dc08615899691,F,82,37,41000,4,14,8.945
2b90cc782a274391be191cd221be2546,F,42,10,71000,6,16,2.38
e3c8e0d6234746d184b3ab79aa6614c6,M,55,1,75000,7,21,3.738571429
ff8ff8e5d8bb449894bf708924020edc,F,78,27,58000,6,21,14.29666667
030c30c1955f4a17be09b692caf5ec5f,M,74,29,69000,13,29,4.912307692
5909ea92965f4a4bb1cb0374dead0ff5,F,54,10,48000,2,5,5.3
e2966f15389e4e0e9a5891bd675a5f11,M,18,12,72000,5,19,11.454
7aa3e5382a9f45de820accd86d8e444b,F,49,17,70000,4,13,18.265
f9c4205c9a3b408e9f19b523b182c546,M,56,25,43000,11,24,3.821818182
d79a422d00674d80a30311c203ad0e6b,Unspecified,118,30,0,4,28,5.0325
f6f3412fccea4ca7a15724586ef0e792,M,66,46,68000,3,15,7.15
2ae0eb4401a244b7b81a88f47539e82e,M,50,7,56000,6,23,17.95
d4c2549073b242db839688ef8fe0b2e9,M,48,16,68000,3,26,22.48333333
715b22238df84b9fbad9485f23192c4d,F,82,5,75000,2,6,19.44
21fbd00c84bc49e59278f2c8448a5a9c,M,62,11,85000,1,15,20.32
eab3be5dabc345f7be0fac812d8fb504,M,37,12,70000,3,29,7.806666667
8a62338653f44844815b4d5d3ee92456,F,65,24,87000,7,26,25.21142857
68aa156c761e40bf8a0f8d859379c89d,M,60,3,38000,8,19,11.02125
1c14ac6976fc4f39aacd34c1899e8ead,F,68,11,50000,11,29,2.905454545
a2839d5b96704183981c13add3b04a86,M,30,8,54000,13,26,17.66153846
1278a41a8ae24324a17ca2c69b3023ab,F,66,9,47000,7,24,15.56285714
c019e0e0d9a14d0fbdeff01a55f50fcd,M,55,20,62000,15,26,12.234
be043c99c4224b47bf4e252f9416cf05,F,68,33,100000,1,1,20.63
1ea8fb8df7364b6da72bb893e05ed6d1,M,85,19,46000,5,23,2.614
3ec4bc73b77a46db89e5b738c8fd668c,F,68,2,111000,3,25,28.02666667
b624317c94fc496288b746f9be43d170,F,84,31,120000,6,19,36.85666667
687fa57eccb44de6be932b262ac97140,F,64,11,95000,2,10,34.28
824d6913ba1b4f6e8e3fba70714fb90f,Unspecified,118,35,0,11,19,1.457272727
82b13a64bcba4a59a11d5323f9e04134,F,77,28,35000,15,28,12.93133333
5d8afafc8f544d44a7c63cec59a17298,Unspecified,118,20,0,5,22,2.318
9b59c4800e8a4ae1b8e7f071891bbc6c,M,45,43,35000,9,25,4.446666667
42b0b986cedd4da1baec612aea5dee43,F,26,10,73000,2,13,2.795
51adc00878c347ceac3fba0ca2b7b608,M,37,32,65000,8,25,22.965
b37f326ddd0c49ae99c7d1a32512a561,M,65,6,94000,3,25,22.55
56a02aabb8cb4568b9b86998c0b5369c,F,52,9,75000,9,25,76.56777778
6d2b7ff9551c468ca7051932d792d570,Unspecified,118,2,0,1,16,1.61
830ba72e0f144c43abe5b5a1eb23f911,F,58,8,70000,2,19,18.98
b51e41040e0e4977b6f936637a27a918,M,72,32,82000,11,20,29.18909091
46cae479b56c479597ff23bbcdc95693,F,51,18,74000,14,27,4.924285714
d5cc312f1ef64b43aa37d07bfcec99d4,M,26,10,53000,11,30,13.51636364
9047bdfc8efc47b0bae7655fc94c38dd,M,63,8,60000,9,28,3.868888889
adc7ef85f1714699b4f341a7e12c632f,M,19,21,52000,7,24,19.19571429
2555d3d05bdd4d65b3cd2fe3c9b24d12,F,44,4,40000,5,20,13.372
ac016c534e3b454ea1e73aab20824864,M,50,37,45000,11,27,13.24272727
8c1a6686814e46e28bd23d8608e12b52,F,64,13,69000,6,20,16.39333333
7ed6855e376d43b4b1541c91fefaf427,M,45,3,57000,6,21,2.721666667
01e57718fc6b49b2875a9c02b32905b1,F,29,20,31000,12,29,7.960833333
7197df6ea5844a46981740fdda211f64,M,59,37,73000,4,18,13.2325
df07a83f4b83437795267361142fd14f,F,79,14,83000,4,19,33.775
795dcd7d60f34b53bf43e826578f26ef,F,93,12,56000,0,0,0
d4fa96bdf9c94098afaa05cfbeba1958,M,19,59,36000,6,13,2.091666667
90b1cb2159f94783b0e642b549f593a5,M,49,22,45000,13,29,2.561538462
a3ed9f40184c405db2102ac4b78bfbaf,Unspecified,118,10,0,4,18,2.79
e085ef39038b4291976796dfc5f1dd3a,M,32,10,70000,4,23,2.4225
03716dbf46394867ba126ebe1ebc202e,M,30,5,66000,2,11,1.395
77192c9efc644e21a1f9a12b7e3847cc,M,63,6,59000,4,24,16.235
d30aed36eded4c48b4be4ebcd7772787,M,40,12,57000,8,20,15.39625
a442df3deaaf4296b5c25564422dc9c7,M,51,55,55000,13,28,3.449230769
840cc4f0ccbb4ba7af0c511ec023ee85,M,55,21,41000,13,29,13.28
860bff95cb66440e864321194558bc89,M,79,21,91000,5,21,34.412
61747cb0da434feb9225e15cf3271175,M,66,3,88000,4,28,37.235
2e6e7d46ac314375a832a2a954c4233a,M,23,6,43000,4,21,4.22
1a364e463cdf43499d94281477a4cf0e,F,38,54,51000,9,26,3.65
f552e42891ed4897ab13355342558804,F,58,25,73000,3,12,20.12
8b2d6ad23225442db3506ad54019c501,M,77,12,94000,1,3,19.73
5d95b3dd0944488c8f9c0e045db65f74,F,59,4,114000,3,20,23.41333333
9ebb7d34c6964f23b702ca2758f32083,F,44,8,72000,6,24,18.985
e9b70f3ed1a7475c8614338081d622c9,F,48,13,71000,5,23,15.264
0873c38c2c804bc18f5559e4531f2068,F,40,6,51000,2,21,4.155
14f7070a8987467baed8df67c54dfd88,M,20,8,71000,5,25,2.478
ec7cadf8b78e44d080ee8d099f94acc5,Unspecified,118,29,0,5,16,2.962
5b38d876f0b449e58efee9f9f611dfac,M,57,2,34000,7,26,3.01
b84430e82831484aaa3642e41ada16d0,F,73,14,74000,10,27,4.626
ee9513c6c8a3410e921d70e8522b0e2b,M,60,8,46000,4,25,1.815
45005ff2d18b42ccae85b5d125fffcf9,F,37,17,83000,3,26,35.64666667
f70bb1c612b5426c80be5182a708845e,M,72,44,67000,12,25,4.0775
bef25728635745c59bf78870bdd393d9,F,71,26,35000,11,27,2.035454545
115ef694cb0b4dd99dbfeebd15cd3b0f,M,36,19,44000,15,22,4.832666667
72dce064370f4acaadfd975eec70ff56,F,48,35,87000,5,21,27.292
5b38aee166ce4085b324b01e01b0a808,F,27,12,71000,5,14,6.396
f4555e6c15824275be4c4b2fc4329344,F,39,16,69000,9,19,21.44888889
9cb1f7b13c23451087606360e5e16b4f,M,40,9,58000,0,0,0
be1f25a62a5648f6bdc1887b5e5f365d,F,93,10,79000,4,9,23.0975
e53124d8d13c4e1db9a56a08bef4a1b9,F,51,10,84000,3,21,26.79666667
d24cd08e13a1412c9fc9d5a675d0f148,Unspecified,118,7,0,3,12,2.663333333
731b3f8dd6e2404cb9d7dd508e4c43f1,F,88,9,120000,2,21,40.555
2ad11a6f663a4ac1ae56b0b0c54c8086,Unspecified,118,31,0,9,28,3.745555556
93a4aed8d91f4e128f38ba62e2b9d97c,F,62,3,50000,0,0,0
6f72b97a722449dba554f7c78a9112ca,M,32,13,68000,7,24,2.527142857
af9560ee481a406381c58c9f7b79cc2b,Unspecified,118,23,0,10,27,3.541
de4bd936e7454b3ebd2597d68a4a5f54,F,80,36,59000,4,26,17.5075
11035b3619104703a57e7bafeb165163,M,36,10,62000,12,26,20.85416667
6adb73e4bdd1460e805f0f38a17ae29e,M,68,5,73000,3,21,1.533333333
0e1578217ad7455d8cb08509eeee1aee,F,54,1,76000,2,15,9.65
3fe342e44bcc4bbc8d1771e1cf9d9ca3,M,51,13,62000,5,22,3.688
0eea703cbb0a47eeace88cfcde0ac89a,F,68,9,110000,5,23,31.186
9fdd178ec32347819de82193ab74cd82,M,20,9,41000,10,23,7.777
7cbd6bb87cb14d0998be226523da3a21,M,74,6,38000,9,19,10.91333333
29db318517364f93b8df18c093fe6f2f,M,34,10,51000,9,29,5.785555556
84f2c6d75f6e4e188d3cb7503fbbc03c,M,44,17,51000,5,24,13.17
946939f5ad7344ff87232f453d112f07,Unspecified,118,35,0,9,20,2.474444444
5291d2e620fa4733834501c8ad5df4c2,F,64,7,79000,2,12,26.95
1394e70df1d44d6ab9e7e413f4157dae,M,51,8,62000,13,26,16.26538462
fcbf38029321416f9e0c593b59c8ada7,F,29,11,61000,16,26,16.165
917c006586784776a1d11ba0e7671158,M,58,13,63000,4,28,2.7475
87eec09bfcda4a95a7100b6e77f066a9,F,80,12,75000,6,29,19.97
4788579ab245498e86c76354d69c03dc,F,52,23,79000,5,17,18.118
b070360c5c3d4fec976a188a6972aa08,M,44,7,67000,2,19,2.35
1d19314760704243bdcf289e962df5a9,F,71,1,56000,4,27,10.6925
6db6c774200b4c99bdbd8e7e2ab98b31,Unspecified,49,9,80000,3,15,21.04
c6f74b2f0d954fd082fe5ab3d6e1f880,M,58,54,53000,4,19,19.6675
986856bfc2d14662be276f396431cf47,Unspecified,118,4,0,1,5,0.05
fae649ff726b4af68d0805de45181fb3,F,30,24,37000,11,28,12.74
7f7a6c151930485f9cf1b47ecfe0ad2c,F,37,9,59000,7,19,3.972857143
9e5c4fbb6e784461b2e3e92872ee3e1d,F,32,13,47000,15,29,15.32533333
d0e43d2aa85648a6b84ab731105bc2b5,M,42,13,59000,9,21,20.57444444
3f0ee4aacad648a2b800641dc09003ad,M,33,10,59000,4,12,3.275
040b2e6d3e914d609f6764b34b5a3a88,F,63,10,112000,2,23,25.685
b9cb807bb54f48c592ec2686a36ddbed,F,42,18,64000,10,25,3.375
2975799195d449efaa81e495cdabd1ed,F,44,2,87000,6,25,23.30666667
66f5ffa82c1d49019aa884922d0c3c92,M,37,31,31000,9,23,2.803333333
c58726d95ba8447ba01036e9d50da94c,M,64,29,52000,16,22,11.078125
d448f3b1ae614e0dbc483eeca1aad7a7,M,37,4,42000,4,27,3.7175
ec8f1f9e6efe4a20969ef2345a16e95c,Unspecified,118,4,0,1,18,2.33
ac3b8c9879304a9db841fa510d931ea7,M,57,18,72000,9,28,25.00333333
f22ef72359934e3987d61507bbe0fe3f,M,67,7,34000,3,15,2.4
93e2bbb847db4cb7a082b1ecd2568e21,M,67,23,98000,8,24,41.34125
e7511e8ef7ae416080fa63b5f80e1fe2,M,28,1,52000,13,25,16.83769231
295698c734bb4aa9a77b8986670d723f,Unspecified,118,11,0,3,17,0.263333333
d8f121893be243f3a8851129a828beee,M,42,1,56000,5,19,4.454
a9e8d2f0b98e4e7cb9db6ca8382405c6,M,65,11,68000,3,20,4.03
71b819d3ae214e9eb680bbbcb37b75de,M,65,27,60000,8,19,20.1125
cc5acecea5ce4cae8b4529d418993f00,Unspecified,118,13,0,6,23,1.965
3a97fdd1f1aa42ca989e9fcec3f6e043,M,24,19,38000,6,28,11.27333333
a5b31e84a4ea461a86475f4034abe721,F,58,30,95000,9,27,29.93333333
c9e69ffd85e7421aa53b8cb7bafba100,F,58,24,77000,9,27,21.12888889
b7724737a4184c609f7b5075d0865d63,Unspecified,118,14,0,6,26,7.411666667
8b0b0b61299343ceb6a4bede74aecd43,F,53,26,74000,8,23,22.65625
1d5dae211e884cdca86a17ee60dc4820,M,66,24,57000,8,26,16.995
6a4066d776b64dde8c0444d2f1c14f5f,F,48,10,31000,7,26,7.398571429
67e6be3bd5c44381b3e2dfe9170ada94,F,77,5,37000,4,17,3.6925
8654992551964472a654f68702ee5156,F,73,28,88000,6,20,132.4533333
f07b9bb0e6d64cc9b47c4638b543179a,M,31,4,58000,6,26,3.206666667
56d7808ea6a041aabe04eb3f49753948,M,52,6,86000,3,23,23.87
16c4978e01db484db6b3000a6427f0dd,F,60,7,60000,7,24,19.79857143
cce987c57eba4b32a095ac462d709db4,F,76,31,90000,10,25,31.375
79258dac19b04f8297d03ffdaf1e80ba,M,40,8,65000,4,22,3.705
6975f4adaa1649cba79eef8d60f4644a,M,53,12,49000,4,21,4.85
fda264de6e3a45688f251167331d893a,Unspecified,118,35,0,6,21,3.936666667
a9846b5ea8034e9aac84cb64079e10f8,M,61,27,62000,10,27,18.425
c960b1aee1b34a359173d04a6af5c833,M,62,24,78000,12,28,17.2075
8301e94e8a2a48f69402ba0c23df3fd7,M,32,21,74000,15,27,20.598
c095dad5bf3a452389143ab4b864f10b,Unspecified,118,25,0,10,25,2.307
358f73bcc2fd4f4988e0eddf31e79531,M,91,15,73000,6,20,17.64666667
c1d6b2b98f6647248480a2c0f5bb0336,M,39,32,77000,5,27,20.316
0f46a272dd8b4b789e31f910653fc8f4,F,63,26,88000,1,16,17.96
c2f2e7f440bc45738b2fbea9b58217bd,F,29,21,38000,11,27,9.509090909
a45b69f1c8554ae7af83e74426ca437a,F,77,5,39000,11,27,13.09818182
40fd005893554e0085a00baa8649d841,F,81,22,107000,6,27,25.29333333
2cd61834c34d4127b161568aa8104d10,F,33,9,53000,0,0,0
ff8b6918b14448dd8a80d0dc8154f2a0,F,46,34,100000,6,8,22.81666667
18bffae1579b4f8598420ec807052cfa,F,82,23,62000,14,27,50.265
09ccc48287ba46f59a92d9ed89dec344,F,21,26,40000,10,22,14.196
2d567d7e1ca546c69208142a66ae2c2c,M,19,8,52000,3,21,6.78
d8763ecf77d24d01bc71ead3dd775365,Unspecified,118,35,0,8,21,2.07
8adef45dbe5c4a3da4e351045e86be3d,Unspecified,118,24,0,5,20,2.424
c6d055b079a94d5599f3bfaa7666c7e6,M,31,9,44000,14,20,4.676428571
03361f5f681e46ad97796d52caf9afa2,Unspecified,118,25,0,7,27,2.555714286
fe285265878948309a32b47b216d2a65,F,76,4,119000,0,0,0
2d4ece84e65741a68e02656bddf4d336,F,40,5,42000,3,17,3.046666667
1c1d9326ccde4c2e9834f8adc187096e,F,57,23,113000,6,17,33.92166667
7ebd228eba9d45a08d23932227fc551c,F,57,40,70000,9,23,16.13666667
269424f345f6478e822a0ec4aebb97fe,F,44,50,55000,11,27,3.22
6f4c35aae5164c67bd28e9eff9a3b673,M,34,22,45000,10,20,12.075
c6c1259f6fbc4e6c82a7b9dd3c83f636,M,62,2,106000,0,0,0
81a6b5a34a204d8081676f1cab19a8d8,Unspecified,118,26,0,12,26,1.7925
b11d014250274688834d40d8f94f66a0,M,60,31,56000,13,28,16.29538462
52b7e9e5a1144ec987edc213833142f1,M,33,3,72000,4,28,6.645
74352900d7464cc1a6385b226c10e6b1,M,33,58,45000,10,25,2.512
e1db113b332344a4b333953e717c848b,F,85,60,60000,4,21,13.1675
7106cfb2dfd74991ad5b5fbde4707408,F,58,27,105000,4,13,31.12
84f92efc819047ec88e3544570c8da30,M,48,16,74000,8,19,22.54125
633eb7d6e333473ab3ab87313a220835,M,74,37,80000,2,6,32.125
70743262fadd4895adf8e5907da3c654,M,19,22,30000,12,21,3.410833333
0e14aee174bf42e6821720e733e112de,F,58,19,95000,5,25,25.93
58fea7c2de2c4070974b407667a26880,M,63,29,64000,10,25,21.773
1ed4a5aa68d441f9b6b3fc2af09e76e1,F,86,8,79000,6,26,19.40166667
5999bdedf9c4403391d892255579f927,M,55,12,76000,1,11,11.63
64690cf032fa44a8b1e0d001eeb65084,M,47,24,98000,6,18,28.385
05e42f14818d4e82911557052b334e05,M,68,9,38000,7,27,1.865714286
361da3e85e3f447cb8239a4ca6852f6e,F,72,10,83000,7,14,25.03857143
0b506f0a7c814c5f8bddd0634f9fa90c,M,69,7,77000,8,21,22.59125
8f26a78925e24c22a03dc134fb44fc4b,Unspecified,118,34,0,2,4,0.395
bdf569412b3542459ee5de4a6e6e01c8,M,78,1,35000,7,20,8.454285714
cb1eb17c082144e1affcb320bf23d856,M,46,22,48000,6,22,2.173333333
22d87f4f3e2b42f49a9af68a350cf3ef,M,67,7,50000,6,27,7.716666667
b3f7699653c64271b2c5d09c928a0af5,M,93,7,41000,3,14,5.576666667
073fce5708884b30a28b65b3cb15a919,M,58,19,96000,14,22,26.21
48097759c72e460c92b705183d5c5f58,F,42,7,90000,2,19,23.36
3df7d9de211f4295aa4777bb0c20516b,Unspecified,118,23,0,6,15,2.685
d1f946881b2f44f781a90fab28ae3b5c,F,46,20,69000,10,16,18.184
fcb85d8df8c740d7b0d0ed948f99e121,M,48,52,78000,3,17,26.61333333
40bc3cf593394618b90f6d79e198867a,F,64,21,109000,5,6,25.652
773b9b57713f470fbfe74ab32a41a945,F,49,34,68000,8,19,90.065
906cd9cfb5664a42a8d5b878b7fa4787,M,64,8,57000,10,26,20.697
e1a2d8e3601747aba714a450908bdaa1,M,51,8,53000,8,28,12.5225
1e43fc8b6d1948798f4a4472765783ab,M,48,14,89000,8,24,24.74375
5d24f240be6a451896e2a82a824f2a1a,M,55,31,66000,8,26,25.765
f444db6612f649c79084b88b7e1eb83f,M,21,16,31000,10,27,7.785
94de646f7b6041228ca7dec82adb97d2,M,27,55,33000,19,28,4.358947368
885f2524dae5453680f8767a3816ac23,M,54,33,88000,6,12,31.52
c9e985e8988f49d29b57b046a07ce995,Unspecified,118,15,0,12,28,3.76
c1bb5a4b6d4a47ee8c5c009bbae056e3,Unspecified,74,35,56000,9,29,18.71
064c75dd2f664b5f9c1daa3d588d3073,F,73,9,48000,4,20,5.005
9365fa9e949b4c52851af3ee091ff6ba,M,56,22,74000,5,13,26.456
dd7216675c0c4914973a9a3364b6a651,M,61,12,119000,0,0,0
8fe8282fd6d540579f8dec7b183e0bd2,M,65,12,82000,2,5,22.32
7798e0c17e124ecda35b1530d4761145,F,55,7,31000,0,0,0
f430e06c5d644706b629b39102e8f479,F,42,25,74000,10,26,22.544
1d54459b668046bfb79c0298ecb88007,Unspecified,118,19,0,5,16,1.426
efac38533e68478898f6903a0abd7b58,Unspecified,118,2,0,1,16,1.44
d9f4ee05c261477a89fb30fca50cf4e0,M,64,4,47000,0,0,0
728ba6d3ee6740fa89492922dcc3e292,F,47,1,88000,1,2,20.17
bc98025ca6a1476887adb6ab925e8b0f,Unspecified,118,12,0,3,18,1.016666667
aab991c762f240d28ba259bde064aa44,Unspecified,118,31,0,4,19,3.34
3f044daa78164ef1a7ce38efaa236667,F,41,9,37000,6,25,0.756666667
e70fc853136a4632beffc2335f571dfc,F,70,23,97000,2,3,26.825
8c7992591b48435f828fad20fa83f5fa,F,56,3,97000,3,19,24.07333333
1d291157df5847e78dbae8d1003e37ca,M,72,6,47000,3,11,2.41
5682c5153c7d4ef7b3eb08208c546dde,F,64,9,50000,3,23,12.75
1b45f1b2f293458e91782ed6bc41ed76,F,67,2,36000,2,19,6.685
c773fe9f23f04e9ba2c70ad5e237c7db,M,54,8,78000,7,26,27.36857143
9a138d2b107142d795f46b7600fd3dff,F,88,11,59000,2,22,14.94
5507b146d8db47c298843f45e128b9e2,M,89,27,92000,10,26,27.919
14c466243c9a453584eb73a1de6236d0,M,60,33,114000,3,11,38.44333333
2bd6a1c9019240538939db7fc83fb95b,M,52,11,90000,4,25,21.2575
5ecaea5c8bf44ae4a65838d9d066c909,F,55,6,97000,4,28,278.11
43c18a0cc9fc4e02bbc1bedd52c7859b,M,19,11,37000,4,12,2.3025
116f72494d5e45b794be3caaa31f4675,F,58,11,116000,5,28,37.264
670e88a883124c71b74c854e964270c1,M,60,28,76000,5,20,22.968
676ee3fbf66b46078484ecaa99bc8d1a,Unspecified,118,33,0,10,22,1.55
0de1bbba4f4c4723a088e5739d2fd592,M,21,3,42000,1,9,2.03
d21a703697804c059467c8eca0668a68,M,45,5,49000,5,22,2.374
f197a69edba247e4a43a1b78b3fd46da,Unspecified,118,19,0,11,18,1.853636364
6977bad0cfbb44f695eb569af87d85ea,F,62,32,82000,6,18,25.07
3a15cd6816e7422ea64bc720130500e3,Unspecified,118,29,0,2,7,5.52
0a514b89adbc4ace99b6c22782c6fd71,M,73,2,61000,9,26,14.18333333
4945fdebd4484357b43da1181e203706,Unspecified,118,30,0,8,28,1.61875
15ee92c07c2f48e0b8a5afbf6f2edfa0,M,50,18,73000,14,22,4.862142857
61b2f0a885cf423c83d1395a362ffc01,M,39,3,48000,9,20,49.98333333
94f425d798a34983a66d17b32f28ea1e,M,49,3,59000,2,29,16.33
e72f808089f5456cb4df77343a95495c,Unspecified,118,9,0,7,24,1.755714286
a9de7a1151d44d8fb367722103707cdb,M,66,17,33000,11,27,2.259090909
9994b51cc1ba43ef969f4a798434ba97,F,94,36,68000,10,22,22.33
1c75105c782c4834b6deb20dd8790f3c,M,59,4,113000,0,0,0
08c3111fd2a14bcdabcedbabde4ec93a,Unspecified,118,11,0,4,27,3.52
06b14580b3d44014b99214631b841e66,F,58,31,91000,6,26,28.52333333
8104ee2ff11d4121b0249712a0b4a799,M,36,3,47000,4,24,1.7125
016871ea865d4338975026ae08d221d0,F,57,3,79000,2,14,15.63
a79f46d98c1944db936847503b1eaa29,F,59,4,54000,8,23,17.665
9c7e4a6ab9c444fc96524efabaa7b097,F,53,12,102000,2,18,27.14
9fb1b91b4b6c4bdba8b2d79a807743a4,Unspecified,118,26,0,5,25,5.23
ab147264895d4aebbb0fcbcde4ce3393,F,57,29,43000,9,29,12.12111111
b3df1a539d6b41c0b200fe46cfd5c2f8,F,23,10,61000,7,24,7.497142857
96fbfcfa100443c3994aa3bcda55069e,F,54,4,81000,3,17,18.20666667
0d50a9abf52442e29e484474cc8d0d68,F,49,5,73000,4,24,23.7975
ae1c83d44e834751ab329f9dc241c951,F,68,23,72000,8,24,21.9175
d08a73ea06f441009a2710c5cb2f6327,M,25,8,73000,5,27,2.274
1a81867c3c594ebda22b1ddfd5168a96,M,66,15,51000,7,28,15.90571429
5fa8b71b28e1485d9d3fc1368c469bcd,M,46,59,35000,8,23,3.82
